Attrition,EmployeeNumber,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,OverTime,EducationField,BusinessTravel,DistanceFromHome,JobLevel,JobInvolvement,JobSatisfaction,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,1293,43,Female,Single,Sales,Sales Executive,10231,No,Marketing,Travel_Rarely,4,3,2,4,3,14,0,3,23,3,21,7,15,17
0,1294,36,Female,Single,Research & Development,Manufacturing Director,5410,Yes,Life Sciences,Travel_Rarely,2,2,3,2,3,11,0,2,18,9,16,14,5,12
1,1295,44,Female,Married,Research & Development,Healthcare Representative,7978,No,Medical,Travel_Rarely,15,3,3,4,3,11,1,2,10,1,10,7,0,5
0,1296,28,Male,Married,Research & Development,Laboratory Technician,3867,Yes,Life Sciences,Travel_Frequently,2,1,2,4,3,12,1,2,2,1,2,2,2,2
0,1297,51,Female,Single,Research & Development,Laboratory Technician,2838,No,Medical,Travel_Frequently,6,1,2,3,3,14,0,6,8,0,7,0,7,7
0,1298,30,Female,Single,Research & Development,Manufacturing Director,4695,Yes,Medical,Non-Travel,9,2,3,3,3,18,0,3,10,7,8,4,1,7
1,1299,29,Female,Divorced,Research & Development,Laboratory Technician,3339,Yes,Technical Degree,Travel_Rarely,7,1,3,3,3,13,2,2,10,3,7,7,7,7
0,1301,28,Male,Single,Research & Development,Research Scientist,2080,No,Technical Degree,Travel_Rarely,1,1,3,1,3,11,0,2,5,2,3,2,1,2
0,1303,25,Female,Single,Research & Development,Research Scientist,2096,No,Medical,Travel_Rarely,1,1,3,2,3,18,0,3,2,1,2,2,2,1
0,1304,32,Male,Married,Sales,Sales Executive,6209,No,Medical,Travel_Rarely,8,2,4,4,3,15,2,4,10,1,10,7,0,8
0,1306,45,Female,Single,Research & Development,Manager,18061,No,Medical,Travel_Frequently,25,5,3,2,4,22,0,4,22,3,0,0,0,0
0,1307,39,Female,Divorced,Research & Development,Manager,17123,Yes,Medical,Travel_Rarely,13,4,2,2,3,13,2,4,21,6,19,9,15,2
0,1308,58,Male,Divorced,Research & Development,Research Scientist,2372,No,Life Sciences,Travel_Rarely,23,1,3,3,3,12,2,3,2,1,2,2,2,2
1,1309,32,Male,Married,Research & Development,Laboratory Technician,4883,No,Life Sciences,Travel_Rarely,7,2,3,3,3,18,1,3,10,1,10,4,1,1
1,1310,39,Male,Single,Research & Development,Research Scientist,3904,No,Medical,Travel_Rarely,23,1,3,1,3,13,0,2,6,0,5,2,0,3
0,1311,30,Female,Married,Research & Development,Laboratory Technician,4627,No,Technical Degree,Travel_Rarely,6,2,2,4,3,12,1,6,10,0,9,2,6,7
0,1312,36,Female,Married,Research & Development,Healthcare Representative,7094,No,Technical Degree,Travel_Rarely,10,3,3,3,3,12,0,0,10,3,7,7,1,7
0,1314,46,Female,Single,Human Resources,Human Resources,3423,No,Life Sciences,Travel_Rarely,1,1,3,1,3,12,0,3,10,6,7,6,5,7
0,1315,28,Female,Married,Research & Development,Laboratory Technician,6674,No,Life Sciences,Non-Travel,1,2,1,4,3,11,3,6,10,0,9,8,7,5
0,1317,50,Female,Married,Research & Development,Research Director,16880,Yes,Life Sciences,Travel_Rarely,28,4,3,1,3,11,0,2,25,4,3,2,1,2
1,1318,40,Male,Single,Sales,Sales Executive,9094,Yes,Marketing,Travel_Rarely,25,3,2,2,3,12,0,2,9,2,5,4,1,0
1,1319,52,Male,Single,Sales,Sales Executive,8446,Yes,Life Sciences,Travel_Rarely,5,3,3,2,3,19,0,2,10,9,8,7,7,7
0,1321,30,Female,Married,Research & Development,Manager,11916,Yes,Medical,Travel_Rarely,17,3,3,1,4,23,2,2,9,1,9,1,0,8
0,1322,39,Male,Single,Research & Development,Manufacturing Director,4534,No,Life Sciences,Travel_Rarely,18,2,3,3,3,11,0,6,9,0,8,7,1,7
0,1324,31,Female,Divorced,Sales,Sales Executive,9852,Yes,Life Sciences,Non-Travel,2,3,3,3,3,19,1,5,10,1,10,8,9,6
0,1329,41,Male,Single,Sales,Sales Executive,6151,No,Medical,Non-Travel,10,2,1,2,3,13,0,4,19,1,19,2,11,9
1,1331,31,Female,Single,Sales,Sales Representative,2302,Yes,Life Sciences,Travel_Frequently,1,1,3,2,3,11,0,2,3,1,3,2,2,2
1,1333,44,Male,Married,Research & Development,Laboratory Technician,2362,No,Life Sciences,Travel_Rarely,3,1,3,1,3,12,0,4,10,4,3,2,1,2
0,1334,42,Male,Married,Research & Development,Manager,17861,Yes,Life Sciences,Non-Travel,2,4,3,3,3,13,0,3,21,0,20,8,2,10
0,1336,55,Female,Married,Research & Development,Manager,19187,No,Medical,Travel_Rarely,2,5,1,3,3,14,1,5,23,4,19,9,9,11
0,1338,56,Male,Single,Human Resources,Manager,19717,No,Life Sciences,Travel_Rarely,8,5,3,2,3,14,0,4,36,6,7,3,7,7
0,1340,40,Male,Divorced,Research & Development,Research Scientist,3544,No,Life Sciences,Non-Travel,16,1,3,3,3,16,1,0,6,9,4,2,0,0
0,1344,34,Male,Divorced,Research & Development,Healthcare Representative,8500,No,Life Sciences,Travel_Rarely,9,3,3,4,3,11,1,0,10,0,9,7,1,6
0,1346,40,Male,Single,Research & Development,Research Scientist,4661,No,Life Sciences,Travel_Rarely,2,2,3,4,3,13,0,4,9,1,9,8,8,8
0,1349,41,Female,Divorced,Sales,Sales Executive,4103,No,Marketing,Travel_Frequently,1,2,3,1,3,17,1,2,10,0,9,3,1,7
0,1350,35,Male,Single,Research & Development,Research Scientist,4249,Yes,Life Sciences,Travel_Frequently,4,2,3,3,3,11,0,3,9,1,9,6,1,1
0,1352,51,Male,Divorced,Human Resources,Manager,14026,Yes,Life Sciences,Travel_Rarely,5,4,3,2,3,11,1,2,33,1,33,9,0,10
0,1355,38,Female,Divorced,Sales,Sales Executive,6893,No,Life Sciences,Travel_Rarely,2,2,3,1,3,15,1,3,11,3,7,7,1,7
0,1356,34,Female,Single,Sales,Sales Executive,6125,No,Medical,Travel_Rarely,15,2,3,1,3,12,0,6,10,1,10,8,9,6
0,1358,25,Male,Married,Research & Development,Laboratory Technician,3669,No,Medical,Travel_Rarely,19,1,3,4,3,11,3,6,7,3,3,2,1,2
1,1360,58,Female,Married,Research & Development,Manufacturing Director,10008,Yes,Medical,Travel_Rarely,7,3,2,1,3,14,0,0,31,7,10,9,5,9
0,1361,40,Male,Married,Research & Development,Laboratory Technician,2387,No,Life Sciences,Travel_Rarely,1,1,3,2,4,22,1,3,7,3,4,2,0,3
0,1362,36,Female,Married,Sales,Sales Executive,4639,No,Marketing,Travel_Frequently,7,2,4,1,3,16,1,2,17,2,15,7,6,13
0,1363,48,Male,Single,Research & Development,Manufacturing Director,7898,No,Life Sciences,Travel_Rarely,4,3,3,4,3,11,0,2,11,1,10,9,0,8
0,1364,27,Female,Married,Sales,Sales Representative,2534,No,Medical,Travel_Rarely,11,1,4,4,3,14,1,4,5,8,1,0,0,0
0,1367,51,Female,Single,Research & Development,Manufacturing Director,13142,No,Technical Degree,Travel_Rarely,11,4,2,2,3,16,0,1,29,3,5,2,0,3
0,1368,18,Female,Single,Research & Development,Laboratory Technician,1611,No,Life Sciences,Non-Travel,1,1,3,4,3,15,0,5,0,1,0,0,0,0
0,1369,35,Female,Married,Research & Development,Laboratory Technician,5363,No,Medical,Travel_Rarely,1,2,2,4,3,12,1,0,10,0,9,7,0,0
0,1371,27,Male,Single,Sales,Sales Executive,5071,No,Life Sciences,Travel_Frequently,2,2,1,4,4,20,0,3,8,3,6,2,0,0
1,1372,55,Male,Single,Sales,Sales Executive,13695,Yes,Marketing,Travel_Rarely,13,4,4,3,3,17,0,2,24,6,19,7,3,8
0,1373,56,Male,Married,Research & Development,Manufacturing Director,13402,Yes,Life Sciences,Travel_Rarely,23,4,3,2,3,12,1,0,33,4,19,16,15,9
0,1374,34,Female,Divorced,Research & Development,Research Scientist,2029,No,Technical Degree,Non-Travel,26,1,2,3,4,20,3,2,5,1,5,4,0,0
0,1375,40,Female,Divorced,Research & Development,Healthcare Representative,6377,No,Medical,Travel_Rarely,2,2,4,3,4,20,3,0,15,5,12,11,11,8
0,1377,34,Male,Married,Research & Development,Laboratory Technician,5429,No,Medical,Travel_Rarely,29,2,3,3,3,13,2,1,10,4,8,7,7,7
1,1379,31,Female,Single,Sales,Sales Representative,2785,No,Life Sciences,Travel_Frequently,2,1,2,4,3,14,0,3,3,7,1,0,0,0
1,1380,35,Female,Married,Sales,Sales Executive,4614,Yes,Marketing,Travel_Frequently,18,2,3,3,3,18,1,0,5,0,4,2,3,2
0,1382,38,Male,Divorced,Research & Development,Research Scientist,2610,No,Life Sciences,Travel_Frequently,7,1,4,3,3,11,3,2,4,1,4,2,0,3
0,1383,34,Female,Single,Research & Development,Healthcare Representative,6687,No,Technical Degree,Travel_Rarely,2,2,3,4,3,11,0,2,14,1,14,11,4,11
0,1387,28,Male,Married,Sales,Sales Executive,4724,No,Life Sciences,Travel_Rarely,26,2,2,1,3,11,1,0,5,1,5,3,0,4
1,1389,31,Male,Married,Research & Development,Manufacturing Director,6179,Yes,Medical,Travel_Rarely,22,2,3,3,3,15,2,3,10,1,10,2,6,7
0,1390,39,Male,Married,Sales,Sales Executive,6120,Yes,Life Sciences,Travel_Rarely,21,2,2,4,3,12,2,2,8,3,5,4,1,4
0,1391,51,Male,Married,Sales,Sales Executive,10596,No,Marketing,Travel_Frequently,2,3,3,2,3,11,0,5,14,2,4,2,3,2
0,1392,41,Female,Divorced,Research & Development,Research Scientist,5467,Yes,Life Sciences,Travel_Frequently,22,2,3,4,3,14,2,4,12,3,6,2,3,3
0,1394,37,Male,Married,Research & Development,Research Scientist,2996,Yes,Life Sciences,Travel_Rarely,4,1,3,3,3,15,0,2,8,7,6,4,1,3
0,1395,33,Male,Married,Sales,Sales Executive,9998,No,Life Sciences,Travel_Frequently,5,2,3,4,3,13,0,2,8,6,5,4,1,2
0,1396,32,Male,Married,Sales,Sales Executive,4078,Yes,Marketing,Travel_Rarely,2,2,3,2,3,13,3,3,4,0,3,2,1,2
0,1397,39,Male,Married,Research & Development,Healthcare Representative,10920,No,Life Sciences,Non-Travel,25,3,3,3,4,21,1,2,13,3,6,4,0,5
0,1399,25,Male,Married,Sales,Sales Executive,6232,No,Life Sciences,Travel_Rarely,18,2,4,3,3,11,0,3,6,2,3,2,1,2
0,1401,52,Female,Married,Research & Development,Manufacturing Director,13247,Yes,Medical,Travel_Frequently,28,4,4,3,3,11,1,3,24,2,5,3,0,2
0,1402,43,Female,Single,Research & Development,Research Scientist,4081,Yes,Medical,Travel_Rarely,6,2,2,3,3,14,0,3,20,1,20,7,1,8
0,1403,27,Female,Married,Sales,Sales Executive,5769,Yes,Marketing,Travel_Rarely,10,2,2,4,3,11,0,3,6,1,6,2,4,4
1,1405,27,Female,Single,Research & Development,Research Scientist,2394,Yes,Life Sciences,Travel_Rarely,17,1,3,3,3,13,0,2,8,1,8,2,7,7
0,1407,26,Male,Single,Research & Development,Research Scientist,3904,No,Medical,Travel_Rarely,2,1,2,4,3,12,0,2,5,0,4,3,1,1
0,1408,42,Female,Married,Human Resources,Manager,16799,No,Human Resources,Travel_Rarely,10,4,3,1,3,14,1,5,21,0,20,7,0,9
0,1409,52,Female,Married,Research & Development,Laboratory Technician,2950,No,Other,Travel_Rarely,8,1,3,1,3,13,0,2,12,9,5,4,0,4
0,1411,37,Female,Single,Research & Development,Laboratory Technician,3629,No,Medical,Travel_Rarely,11,1,3,3,3,18,0,6,8,4,3,2,0,2
0,1412,35,Male,Single,Research & Development,Manufacturing Director,9362,No,Life Sciences,Travel_Frequently,18,3,3,4,3,11,0,2,10,2,2,2,2,2
0,1415,25,Male,Married,Research & Development,Laboratory Technician,3229,No,Technical Degree,Travel_Rarely,1,1,3,4,3,11,1,2,7,4,3,2,0,2
0,1417,26,Male,Single,Research & Development,Laboratory Technician,3578,No,Other,Travel_Rarely,7,1,4,1,3,12,0,2,8,0,7,7,0,7
0,1419,29,Male,Single,Human Resources,Human Resources,7988,No,Other,Travel_Rarely,17,3,2,1,3,13,0,3,10,1,10,9,0,9
1,1420,49,Male,Single,Research & Development,Laboratory Technician,4284,No,Life Sciences,Travel_Frequently,28,2,2,1,4,20,0,2,20,3,4,3,1,3
1,1421,29,Female,Single,Research & Development,Healthcare Representative,7553,Yes,Other,Travel_Frequently,14,3,3,4,3,12,0,1,9,0,8,7,7,7
0,1422,54,Female,Single,Research & Development,Research Director,17328,No,Medical,Travel_Rarely,1,4,3,4,3,19,0,3,29,6,20,7,12,7
0,1423,58,Female,Married,Research & Development,Research Director,19701,Yes,Medical,Travel_Rarely,1,5,3,1,4,21,1,3,32,3,9,8,1,5
0,1424,55,Male,Divorced,Research & Development,Research Director,14732,No,Medical,Travel_Rarely,1,4,4,4,3,13,2,4,31,2,7,7,0,0
0,1425,36,Female,Single,Sales,Sales Executive,9278,Yes,Marketing,Travel_Rarely,3,2,3,2,3,16,0,3,15,3,5,4,0,1
1,1427,31,Female,Single,Sales,Sales Representative,1359,No,Life Sciences,Travel_Frequently,1,1,1,3,3,12,0,3,1,1,1,0,0,0
0,1428,30,Female,Divorced,Sales,Sales Executive,4779,No,Marketing,Travel_Rarely,7,2,3,1,3,14,2,3,8,7,3,2,0,2
0,1430,31,Female,Single,Research & Development,Research Director,16422,No,Life Sciences,Travel_Rarely,8,4,3,2,3,11,0,3,9,3,3,2,1,0
0,1431,34,Male,Divorced,Research & Development,Research Scientist,2996,No,Other,Travel_Frequently,1,1,3,1,3,14,2,2,10,5,4,3,1,3
1,1433,31,Female,Single,Research & Development,Research Scientist,1261,No,Life Sciences,Travel_Rarely,8,1,2,2,3,12,0,3,1,1,1,0,0,0
0,1434,27,Male,Married,Research & Development,Laboratory Technician,2099,No,Life Sciences,Travel_Rarely,11,1,3,1,3,14,0,3,6,0,5,0,1,4
0,1435,36,Male,Single,Research & Development,Laboratory Technician,5810,No,Life Sciences,Travel_Rarely,4,2,2,4,3,16,0,2,10,1,10,4,1,8
0,1436,36,Female,Married,Sales,Sales Executive,5647,No,Marketing,Travel_Rarely,16,2,2,1,3,13,2,3,11,4,3,2,0,2
0,1438,47,Male,Married,Research & Development,Research Scientist,3420,No,Technical Degree,Travel_Rarely,1,1,3,4,3,12,1,2,17,7,6,5,1,2
1,1439,25,Male,Married,Sales,Sales Representative,4400,No,Life Sciences,Travel_Rarely,9,1,2,1,3,12,0,2,6,3,3,2,2,2
0,1440,37,Male,Single,Research & Development,Laboratory Technician,3500,No,Technical Degree,Non-Travel,5,1,4,3,3,14,0,2,7,0,6,5,1,3
0,1441,56,Female,Married,Research & Development,Research Scientist,2066,No,Life Sciences,Travel_Rarely,1,1,3,1,4,22,1,3,5,2,3,2,1,0
0,1443,47,Female,Married,Research & Development,Research Director,17169,No,Medical,Travel_Rarely,2,4,3,3,3,19,2,2,26,3,20,17,5,6
0,1445,24,Female,Married,Sales,Sales Executive,4162,Yes,Medical,Travel_Rarely,4,2,3,3,3,12,2,3,5,1,5,4,0,3
0,1446,32,Male,Married,Sales,Sales Executive,9204,No,Marketing,Travel_Rarely,7,2,3,4,3,12,1,3,7,4,4,3,0,3
0,1447,34,Female,Married,Research & Development,Laboratory Technician,3294,No,Life Sciences,Travel_Rarely,1,1,2,2,3,17,1,2,7,5,5,4,0,2
0,1448,41,Male,Married,Research & Development,Research Scientist,2127,Yes,Medical,Travel_Rarely,5,1,4,3,3,12,0,5,7,2,4,2,0,3
0,1449,40,Male,Divorced,Research & Development,Laboratory Technician,3975,No,Other,Non-Travel,9,2,3,3,3,11,2,2,11,3,8,7,0,7
0,1453,31,Male,Divorced,Sales,Sales Executive,10793,No,Life Sciences,Travel_Rarely,8,3,3,4,3,18,1,5,13,1,13,7,9,9
1,1457,46,Male,Divorced,Sales,Sales Executive,10096,No,Marketing,Travel_Rarely,9,3,3,4,3,11,1,1,28,4,7,7,4,3
1,1458,39,Female,Single,Research & Development,Laboratory Technician,3646,Yes,Life Sciences,Non-Travel,2,1,2,1,4,23,0,2,11,2,1,0,0,0
1,1459,31,Female,Single,Research & Development,Manufacturing Director,7446,No,Life Sciences,Travel_Frequently,1,3,4,2,3,11,0,2,10,1,10,8,4,7
0,1460,45,Male,Divorced,Research & Development,Healthcare Representative,10851,Yes,Medical,Travel_Rarely,20,3,1,1,3,18,1,2,24,2,7,7,0,7
0,1461,31,Female,Single,Human Resources,Human Resources,2109,No,Medical,Travel_Rarely,8,1,4,2,3,18,0,3,8,9,3,2,0,2
1,1464,31,Male,Married,Research & Development,Laboratory Technician,3722,Yes,Life Sciences,Travel_Frequently,2,1,3,4,3,13,1,2,7,6,2,2,2,2
0,1465,45,Male,Married,Research & Development,Manufacturing Director,9380,Yes,Technical Degree,Travel_Rarely,29,3,3,4,3,18,2,4,10,4,3,1,1,2
0,1466,48,Male,Divorced,Sales,Sales Executive,5486,No,Marketing,Travel_Rarely,7,2,3,1,3,11,3,3,15,4,2,2,2,2
1,1467,34,Female,Married,Human Resources,Human Resources,2742,No,Technical Degree,Travel_Rarely,9,1,3,3,3,15,0,0,2,1,2,2,2,2
0,1468,40,Male,Divorced,Research & Development,Research Director,13757,No,Medical,Non-Travel,8,3,2,2,3,11,1,5,16,2,9,8,4,8
0,1469,28,Male,Single,Sales,Sales Executive,8463,No,Medical,Travel_Rarely,5,2,3,1,3,18,0,4,6,0,5,4,1,3
0,1471,44,Male,Single,Research & Development,Laboratory Technician,3162,No,Life Sciences,Non-Travel,5,1,2,3,3,14,0,5,7,3,5,2,0,3
0,1472,53,Male,Single,Research & Development,Research Director,16598,No,Medical,Travel_Rarely,2,4,4,2,3,12,0,2,35,4,9,8,8,8
0,1473,49,Male,Married,Research & Development,Healthcare Representative,6651,No,Technical Degree,Travel_Rarely,5,2,3,3,3,14,1,0,20,2,3,2,1,2
0,1474,40,Male,Divorced,Research & Development,Research Scientist,2345,No,Medical,Travel_Rarely,2,1,3,3,3,14,1,3,8,2,3,1,1,2
0,1475,44,Male,Single,Research & Development,Research Scientist,3420,No,Life Sciences,Travel_Rarely,20,1,3,2,3,13,0,3,6,1,5,2,1,3
0,1477,33,Male,Married,Sales,Sales Executive,4373,No,Medical,Travel_Frequently,7,2,3,1,3,14,2,2,5,0,4,3,0,3
0,1478,34,Male,Single,Sales,Sales Executive,4759,No,Other,Travel_Rarely,3,2,1,1,3,18,0,2,15,3,13,9,3,12
0,1479,30,Male,Married,Sales,Sales Executive,5301,No,Life Sciences,Travel_Rarely,16,2,3,3,3,15,2,2,4,8,2,1,2,2
0,1480,42,Female,Single,Research & Development,Laboratory Technician,3673,No,Medical,Travel_Frequently,9,1,3,4,3,13,0,3,12,1,12,9,5,8
0,1481,44,Female,Married,Sales,Sales Executive,4768,No,Marketing,Travel_Frequently,1,2,3,3,3,12,1,4,11,7,1,0,0,0
0,1482,30,Male,Divorced,Research & Development,Research Scientist,1274,No,Technical Degree,Non-Travel,7,1,3,3,3,13,2,2,1,1,1,0,0,0
0,1483,57,Male,Married,Research & Development,Research Scientist,4900,No,Life Sciences,Travel_Rarely,1,2,4,3,4,24,1,2,13,0,12,9,2,8
0,1484,49,Male,Divorced,Research & Development,Healthcare Representative,10466,No,Life Sciences,Travel_Rarely,7,3,3,2,3,14,2,3,29,3,8,7,0,7
0,1485,34,Male,Divorced,Research & Development,Research Director,17007,No,Medical,Travel_Frequently,15,4,3,1,3,14,2,3,16,7,14,8,6,9
1,1486,28,Male,Married,Sales,Sales Representative,2909,No,Technical Degree,Travel_Frequently,1,1,3,3,3,15,1,3,5,3,3,2,1,2
1,1487,29,Female,Single,Sales,Sales Executive,5765,No,Technical Degree,Travel_Frequently,13,2,3,2,3,11,0,4,7,5,5,3,0,0
1,1489,34,Female,Single,Sales,Sales Executive,4599,Yes,Medical,Travel_Rarely,24,2,2,2,4,23,0,2,16,0,15,9,10,10
0,1492,35,Male,Married,Sales,Sales Representative,2404,No,Life Sciences,Travel_Rarely,7,1,3,3,3,13,1,3,1,1,1,0,0,0
1,1494,24,Male,Single,Research & Development,Laboratory Technician,3172,Yes,Medical,Travel_Frequently,9,1,3,1,3,11,0,2,4,2,0,0,0,0
0,1495,24,Female,Married,Sales,Sales Representative,2033,No,Life Sciences,Non-Travel,13,1,3,2,3,13,1,2,1,1,1,0,0,0
0,1496,44,Male,Single,Research & Development,Manufacturing Director,10209,Yes,Medical,Travel_Frequently,2,3,3,3,3,18,0,2,16,5,2,2,2,2
0,1497,29,Male,Divorced,Sales,Sales Executive,8620,No,Life Sciences,Travel_Rarely,19,2,2,3,3,14,2,3,10,1,10,7,0,4
0,1499,30,Male,Divorced,Human Resources,Human Resources,2064,No,Life Sciences,Travel_Rarely,1,1,3,3,4,21,1,3,6,0,5,3,1,3
0,1501,55,Male,Married,Research & Development,Healthcare Representative,4035,Yes,Life Sciences,Travel_Rarely,4,2,3,3,3,16,0,2,4,0,3,2,1,2
0,1502,33,Female,Married,Research & Development,Laboratory Technician,3838,No,Medical,Travel_Rarely,4,1,2,2,3,11,0,5,8,8,5,4,0,2
0,1503,47,Female,Married,Sales,Sales Executive,4591,Yes,Medical,Travel_Rarely,14,2,3,3,3,17,1,4,11,3,5,4,1,2
1,1504,28,Male,Single,Research & Development,Laboratory Technician,2561,No,Medical,Travel_Frequently,2,1,2,1,3,11,0,2,8,7,0,0,0,0
0,1506,28,Male,Divorced,Research & Development,Research Scientist,1563,No,Life Sciences,Travel_Rarely,1,1,2,3,3,14,1,2,1,1,1,0,0,0
0,1507,28,Male,Single,Sales,Sales Executive,4898,No,Life Sciences,Travel_Frequently,7,2,3,1,3,14,0,5,5,0,4,2,1,3
0,1509,49,Female,Married,Research & Development,Laboratory Technician,4789,No,Medical,Travel_Rarely,3,2,2,1,4,25,1,3,10,4,3,2,1,2
0,1513,29,Female,Married,Research & Development,Laboratory Technician,3180,No,Life Sciences,Travel_Frequently,2,1,3,2,3,13,3,3,4,0,3,2,0,2
0,1514,28,Male,Married,Research & Development,Manufacturing Director,6549,No,Life Sciences,Travel_Rarely,29,2,1,2,3,14,2,2,8,1,8,6,1,7
0,1515,33,Male,Single,Research & Development,Healthcare Representative,6388,Yes,Life Sciences,Travel_Rarely,8,2,3,3,3,17,0,6,14,2,0,0,0,0
0,1516,32,Male,Single,Research & Development,Manager,11244,No,Medical,Travel_Rarely,10,3,3,4,4,25,0,5,10,2,5,2,0,0
0,1520,54,Female,Divorced,Research & Development,Manager,16032,No,Medical,Travel_Frequently,11,4,3,4,4,20,1,2,26,3,14,9,1,12
1,1522,29,Male,Single,Research & Development,Research Scientist,2362,No,Technical Degree,Travel_Rarely,1,1,2,1,3,13,0,2,11,6,9,7,0,7
0,1523,44,Male,Married,Research & Development,Research Director,16328,No,Life Sciences,Travel_Rarely,28,4,3,1,3,13,1,1,24,3,20,6,14,17
0,1525,39,Female,Single,Research & Development,Manufacturing Director,8376,No,Life Sciences,Travel_Rarely,6,3,3,2,3,18,0,3,9,4,2,0,2,2
0,1527,46,Female,Married,Sales,Manager,16606,No,Life Sciences,Travel_Rarely,3,4,3,2,3,12,1,2,23,8,13,12,5,1
0,1529,35,Female,Single,Research & Development,Healthcare Representative,8606,No,Life Sciences,Travel_Rarely,16,3,2,2,3,19,0,3,11,1,11,8,3,3
0,1533,23,Male,Single,Research & Development,Laboratory Technician,2272,No,Life Sciences,Travel_Rarely,20,2,3,3,3,14,0,2,5,0,4,3,1,2
1,1534,40,Male,Single,Research & Development,Laboratory Technician,2018,No,Life Sciences,Travel_Rarely,9,1,3,1,3,14,0,3,15,3,5,4,1,0
0,1535,34,Male,Married,Sales,Sales Executive,7083,Yes,Technical Degree,Travel_Rarely,1,3,2,3,3,14,0,3,10,1,10,9,8,6
1,1537,31,Female,Single,Research & Development,Research Scientist,4084,No,Life Sciences,Travel_Frequently,3,1,3,3,3,12,0,2,7,1,7,2,7,7
0,1539,50,Male,Single,Research & Development,Research Director,14411,Yes,Medical,Travel_Frequently,22,4,1,4,3,13,0,2,32,1,32,6,13,9
0,1541,34,Male,Married,Sales,Sales Representative,2308,Yes,Technical Degree,Travel_Rarely,7,1,3,3,4,25,1,4,12,0,11,10,5,7
0,1542,42,Male,Married,Research & Development,Laboratory Technician,4841,No,Medical,Travel_Rarely,2,1,2,2,3,14,1,3,4,4,1,0,0,0
0,1543,37,Male,Married,Research & Development,Research Scientist,4285,No,Medical,Travel_Rarely,13,2,3,4,3,17,0,2,10,1,10,8,3,7
0,1544,29,Female,Married,Research & Development,Healthcare Representative,9715,No,Other,Travel_Rarely,8,2,1,1,3,13,1,3,9,3,7,7,0,7
0,1545,33,Male,Single,Research & Development,Manufacturing Director,4320,No,Life Sciences,Travel_Rarely,25,2,2,2,3,13,0,2,5,1,5,3,0,2
0,1546,45,Male,Married,Research & Development,Research Scientist,2132,No,Technical Degree,Travel_Rarely,28,1,3,4,4,20,1,3,8,4,5,4,0,3
0,1547,42,Male,Married,Research & Development,Healthcare Representative,10124,Yes,Life Sciences,Travel_Frequently,2,3,3,4,3,14,1,3,24,2,20,8,13,9
0,1548,40,Male,Married,Sales,Sales Executive,5473,No,Medical,Travel_Rarely,9,2,3,1,3,12,0,5,9,0,8,4,7,1
0,1549,33,Male,Married,Research & Development,Laboratory Technician,5207,Yes,Life Sciences,Travel_Rarely,28,2,3,3,3,12,1,3,15,1,15,14,5,7
